,Unnamed: 0,song_id,song_name,album,artist,duration(ms),release_date,acousticness,danceability,energy,insturmentalness,key,liveness,loudness,mode,spechiness,tempo,time_signature,valence,popularity,binary_popularity
245,45,3KdoeNlEN0BoAKWzaRLNZa,Solar Power,Solar Power,Lorde,192621,2021-06-10,0.266,0.735,0.47,0.000105,4,0.32,-9.405,1,0.1,87.971,4,0.897,0,0
246,46,1diS6nkxMQc3wwC4G1j0bh,We're Good,Future Nostalgia (The Moonlight Edition),Dua Lipa,165506,2021-02-11,0.0319,0.722,0.588,0.0,6,0.183,-5.932,1,0.0544,134.01,4,0.59,74,0
247,47,1EHUQesfVKwbthtNcpBi9g,WITHOUT YOU (with Miley Cyrus),WITHOUT YOU (with Miley Cyrus),The Kid LAROI,161384,2021-04-30,0.173,0.655,0.469,0.0,0,0.0956,-6.257,1,0.0292,92.56,4,0.467,70,0
248,48,1fxYz1s15pyZLsJT0Hdh1m,late at night,late at night,Roddy Ricch,174682,2021-06-04,0.343,0.643,0.403,0.0,1,0.138,-11.254,0,0.41,98.54,4,0.111,64,0
249,49,3J8EOeKLTLXORtWPpOU5bE,Calling My Phone,Destined 2 Win,Lil Tjay,205458,2021-04-02,0.451,0.907,0.393,1.35e-06,4,0.135,-7.636,0,0.0539,104.949,4,0.202,80,1
250,50,18vXApRmJSgQ6wG2ll9AOg,RAPSTAR,Hall of Fame,Polo G,165925,2021-06-11,0.41,0.789,0.536,0.0,6,0.129,-6.862,1,0.242,81.039,4,0.437,80,1
251,51,37Nqx7iavZpotJSDXZWbJ3,Girls Want Girls (with Lil Baby),Certified Lover Boy,Drake,221979,2021-09-03,0.181,0.767,0.438,0.0,7,0.142,-8.726,0,0.29,86.975,4,0.381,77,1
252,52,5vGLcdRuSbUhD8ScwsGSdA,Whoopty,Whoopty,CJ,123262,2020-08-20,0.2,0.719,0.648,0.0,3,0.127,-7.6,0,0.125,140.201,4,0.66,71,0
253,53,4jPy3l0RUwlUI9T5XHBW2m,Mood (feat. iann dior),El Dorado,24kGoldn,140533,2021-03-26,0.174,0.701,0.716,0.0,7,0.324,-3.671,0,0.0361,91.007,4,0.732,81,1
254,54,2XIc1pqjXV3Cr2BQUGNBck,LA NOCHE DE ANOCHE,EL ÚLTIMO TOUR DEL MUNDO,Bad Bunny,203200,2020-11-27,0.0303,0.856,0.618,0.0,7,0.0866,-4.892,1,0.286,81.993,4,0.391,80,1
255,55,31qCy5ZaophVA81wtlwLc4,Anyone,Anyone,Justin Bieber,190779,2021-01-01,0.181,0.686,0.538,3.13e-06,2,0.113,-8.026,1,0.0345,115.884,4,0.584,71,0
256,56,3CeCwYWvdfXbZLXFhBrbnf,Love Story (Taylor’s Version),Love Story (Taylor’s Version),Taylor Swift,235766,2021-02-12,0.135,0.626,0.79,3.97e-06,2,0.0989,-4.302,1,0.0311,119.082,4,0.416,84,1
257,57,0E4Y1XIbs8GrAT1YqVy6dq,Afterglow,Afterglow,Ed Sheeran,185486,2020-12-21,0.698,0.641,0.324,0.0,11,0.328,-5.851,1,0.0299,110.184,4,0.273,72,0
258,58,1zLBsSVxETQOfINOLYvT5m,GIRL LIKE ME,TRANSLATION,Black Eyed Peas,222522,2020-11-02,0.0206,0.965,0.485,0.0237,2,0.0655,-8.784,1,0.191,124.025,4,0.312,72,0
259,59,7vrJn5hDSXRmdXoR30KgF1,BICHOTA,BICHOTA,KAROL G,178946,2020-10-23,0.212,0.863,0.666,0.000493,1,0.103,-4.158,0,0.152,163.908,4,0.838,73,0
260,60,1xK1Gg9SxG8fy2Ya373oqb,Bandido,Bandido,Myke Towers,232853,2020-12-10,0.122,0.713,0.617,0.0,8,0.0962,-4.637,1,0.0887,168.021,4,0.682,74,0
261,61,5JqZ3oqF00jkT81foAFvqg,Prisoner (feat. Dua Lipa),Prisoner (feat. Dua Lipa),Miley Cyrus,169333,2020-11-20,0.0103,0.781,0.67,0.0,3,0.0761,-3.912,0,0.0452,127.99,4,0.595,9,0
262,62,0VjIjW4GlUZAMYd2vXMi3b,Blinding Lights,After Hours,The Weeknd,200040,2020-03-20,0.00146,0.514,0.73,9.54e-05,1,0.0897,-5.934,1,0.0598,171.005,4,0.334,90,1
263,63,6fRxMU4LWwyaSSowV441IU,Beautiful Mistakes (feat. Megan Thee Stallion),Beautiful Mistakes (feat. Megan Thee Stallion),Maroon 5,227395,2021-03-03,0.0377,0.713,0.676,0.0,10,0.154,-5.483,1,0.027,99.048,4,0.721,27,0
264,64,54bFM56PmE4YLRnqpW6Tha,Therefore I Am,Therefore I Am,Billie Eilish,174321,2020-11-12,0.218,0.889,0.34,0.13,11,0.055,-7.773,0,0.0697,94.009,4,0.716,74,0
265,65,3eZYOQO4UzKrUDYDghtnFw,test drive,Positions (Deluxe),Ariana Grande,122174,2021-02-19,0.0251,0.698,0.708,0.0,9,0.124,-4.943,0,0.0454,115.036,4,0.322,63,0
266,66,02kDW379Yfd5PzW5A6vuGt,Lemonade,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,195428,2020-08-14,0.256,0.799,0.66,0.0,1,0.111,-6.153,0,0.079,140.04,4,0.471,73,0
267,67,6UelLqGlWMcVH1E5c4H7lY,Watermelon Sugar,Fine Line,Harry Styles,174000,2019-12-13,0.122,0.548,0.816,0.0,0,0.335,-4.209,1,0.0465,95.39,4,0.557,88,1
268,68,2xdwCJLfKCkat14mlgR26M,Lost Cause,Lost Cause,Billie Eilish,212496,2021-06-02,0.705,0.671,0.336,0.00751,10,0.0577,-8.494,0,0.241,75.051,4,0.518,0,0
269,69,3XoflnowYPFRPOh3uFvHcm,Selfish Love (with Selena Gomez),Selfish Love (with Selena Gomez),DJ Snake,168648,2021-03-04,0.0206,0.723,0.646,0.352,5,0.0994,-7.973,0,0.102,110.971,4,0.443,59,0
270,70,5TnQ453LtEy08EwrIUtB1e,What You Know Bout Love,LOVE,Various Artists,160000,2021-05-14,0.655,0.584,0.547,1.64e-06,7,0.134,-8.502,0,0.382,83.917,4,0.56,0,0
271,71,4saklk6nie3yiGePpBwUoc,Dynamite,BE,BTS,199053,2020-11-20,0.0112,0.746,0.765,0.0,6,0.0936,-4.41,0,0.0993,114.044,4,0.737,5,0
272,72,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK),Head & Heart (feat. MNEK),Joel Corry,166028,2020-07-03,0.168,0.734,0.874,1.14e-05,8,0.0489,-3.158,1,0.0662,122.953,4,0.905,79,1
273,73,5QO79kh1waicV47BqGRL3g,Save Your Tears,After Hours,The Weeknd,215626,2020-03-20,0.0212,0.68,0.826,1.24e-05,0,0.543,-5.487,1,0.0309,118.051,4,0.644,88,1
274,74,0A1hoCfMLkiAgvhWkkucJa,Body,Good News,Megan Thee Stallion,171067,2020-11-20,0.0166,0.914,0.732,0.0,8,0.107,-6.1,0,0.241,94.066,4,0.469,70,0
275,75,2etHQJxIbV0soyPhelVs9Y,Best Friend (feat. Doja Cat),Best Friend (feat. Doja Cat),Saweetie,155883,2021-01-07,0.00302,0.84,0.766,3.61e-06,4,0.0684,-4.12,1,0.136,94.018,4,0.402,72,0
276,76,3jjBPF4NDMCU51psU8JPpR,"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix",34+35 (Remix),Ariana Grande,182437,2021-01-15,0.205,0.88,0.662,0.0,0,0.227,-5.766,1,0.304,109.988,4,0.726,64,0
277,77,3aQem4jVGdhtg116TmJnHz,What’s Next,Scary Hours 2,Drake,178153,2021-03-05,0.0136,0.781,0.594,0.0,0,0.162,-6.959,0,0.0485,129.895,4,0.0628,73,0
278,78,2pn8dNVSpYnAtlKFC8Q0DJ,On The Ground,R,ROSÉ,168085,2021-03-12,0.0174,0.311,0.607,0.0,1,0.131,-6.578,1,0.11,188.7,4,0.286,71,0
279,79,6F2r4HgpJnvKDmkN6JEN6J,As I Am (feat. Khalid),Justice,Justin Bieber,174406,2021-03-19,0.127,0.595,0.543,0.0,11,0.0975,-8.149,1,0.038,99.928,4,0.109,65,0
280,80,0BI0hfbmqybnd3TezrDME3,Met Him Last Night (feat. Ariana Grande),Dancing With The Devil…The Art of Starting Over,Demi Lovato,204631,2021-04-02,0.22,0.538,0.512,0.0,4,0.101,-4.548,0,0.0262,144.978,4,0.12,59,0
281,81,1D3z6HTiQsNmZxjl7F7eoG,m y . l i f e (with 21 Savage & Morray),The Off-Season,J. Cole,218801,2021-05-14,0.0622,0.597,0.587,0.0,7,0.214,-7.026,0,0.137,140.021,4,0.0753,79,1
282,82,5qNh5WtzMbfpSj2jLlBkoD,Your Power,Your Power,Billie Eilish,245896,2021-04-29,0.937,0.634,0.285,0.000359,9,0.232,-14.007,0,0.0807,129.65,4,0.203,1,0
283,83,0LThjFY2iTtNdd4wviwVV2,Permission to Dance,Butter / Permission to Dance,BTS,187585,2021-07-09,0.00544,0.702,0.741,0.0,9,0.337,-5.33,1,0.0427,124.925,4,0.646,2,0
284,84,40uMIn2zJLAQhNXghRjBed,Motley Crew,Motley Crew,Post Malone,184213,2021-07-09,0.0904,0.797,0.631,3.71e-06,3,0.0998,-3.818,0,0.0786,129.915,4,0.288,74,0
285,85,0RbW8kWozrVSIGb4V13o0o,Hurricane,Donda,Kanye West,243187,2021-08-29,0.0466,0.587,0.561,0.0,0,0.109,-6.569,1,0.146,80.009,4,0.351,1,0
286,86,5fwSHlTEWpluwOM0Sxnh5k,Pepas,Pepas,Farruko,287120,2021-06-24,0.00776,0.762,0.766,6.98e-05,7,0.128,-3.955,1,0.0343,130.001,4,0.442,83,1
287,87,0e8nrvls4Qqv5Rfa2UhqmO,THATS WHAT I WANT,MONTERO,Lil Nas X,143901,2021-09-17,0.00614,0.737,0.846,0.0,1,0.0486,-4.51,0,0.22,87.981,4,0.546,82,1
288,88,6KgtcmCF9Ky68XC7ezxl3s,Rumors (feat. Cardi B),Rumors (feat. Cardi B),Lizzo,172832,2021-08-13,0.13,0.827,0.731,0.0,4,0.418,-5.524,0,0.088,118.992,4,0.607,66,0
289,89,2sXf2JdbB2GlNju00kw9WE,Skate,Skate,Bruno Mars,203122,2021-07-30,0.037,0.708,0.598,0.0,5,0.17,-8.365,1,0.0291,112.027,4,0.698,3,0
290,90,1QL7nSDZCwZMnbisV4KOXt,t r a n s p a r e n t s o u l feat. Travis Barker,t r a n s p a r e n t s o u l feat. Travis Barker,WILLOW,168030,2021-04-27,0.0021,0.39,0.83,0.0,11,0.156,-5.201,0,0.0563,90.021,4,0.191,64,0
291,91,6zSpb8dQRaw0M1dK8PBwQz,Cold Heart - PNAU Remix,Cold Heart (PNAU Remix),Elton John,202735,2021-08-13,0.034,0.796,0.798,4.19e-05,1,0.0952,-6.312,1,0.0317,116.032,4,0.942,85,1
292,92,4qu63nuBpdn0qHUHuObEj1,Leave Before You Love Me (with Jonas Brothers),Leave Before You Love Me,Marshmello,154983,2021-05-21,0.00226,0.721,0.738,4.41e-06,7,0.118,-4.77,1,0.0403,119.976,4,0.637,83,1
293,93,2plRom0urixt6BE8t7kOhQ,Girl From Rio,Girl From Rio,Anitta,194421,2021-04-29,0.00727,0.692,0.639,0.0,0,0.199,-6.717,1,0.0352,140.059,4,0.733,59,0
294,94,4Ld4kbKo1eOzToQ0P8JA0V,Arcade (feat. FLETCHER),Small Town Boy,Duncan Laurence,187453,2020-11-27,0.815,0.446,0.395,0.00216,0,0.128,-9.328,1,0.0365,71.944,3,0.267,67,0
295,95,0z8hI3OPS8ADPWtoCjjLl6,Summer of Love (Shawn Mendes & Tainy),Summer Of Love,Shawn Mendes,184104,2021-08-20,0.0297,0.776,0.808,0.000127,11,0.103,-4.501,1,0.117,123.988,4,0.494,76,1
296,96,07MDkzWARZaLEdKxo6yArG,Meet Me At Our Spot,THE ANXIETY,THE ANXIETY,162680,2020-03-13,0.0153,0.773,0.47,0.000193,2,0.0851,-7.93,1,0.0299,94.995,4,0.399,77,1
297,97,0eu4C55hL6x29mmeAjytzC,Life Goes On,"Ugly is Beautiful: Shorter, Thicker & Uglier (Deluxe)",Oliver Tree,161803,2021-05-28,0.186,0.7,0.49,0.0,0,0.117,-5.187,1,0.076,79.982,4,0.569,76,1
298,98,3nY8AqaMNNHHLYV4380ol0,Dick (feat. Doja Cat),Dick (feat. Doja Cat),StarBoi3,175238,2021-04-23,0.13,0.647,0.608,0.0,9,0.0584,-6.831,1,0.42,125.994,4,0.474,70,0
299,99,0WSEq9Ko4kFPt8yo3ICd6T,Praise God,Donda,Kanye West,226652,2021-08-29,0.00904,0.798,0.545,9.48e-05,1,0.258,-6.466,1,0.168,118.029,4,0.212,77,1
300,0,0sf12qNH5qcw8qpgymFOqD,Blinding Lights,Blinding Lights,The Weeknd,201573,2019-11-29,0.00147,0.513,0.796,0.000209,1,0.0938,-4.075,1,0.0629,171.017,4,0.345,18,0
301,1,4LEK9rD7TWIG4FCL1s27XC,cardigan,folklore,Taylor Swift,239560,2020-07-24,0.537,0.613,0.581,0.000345,0,0.25,-8.588,0,0.0424,130.033,4,0.551,52,0
302,2,7igeByaBM0MgGsgXtNxDJ7,positions,positions,Ariana Grande,172324,2020-10-23,0.468,0.736,0.802,0.0,0,0.094,-4.759,1,0.0864,144.005,4,0.675,14,0
303,3,696DnlkuDOXcMAnKlTgXXK,ROXANNE,ROXANNE,Arizona Zervas,163636,2019-10-10,0.0522,0.621,0.601,0.0,6,0.46,-5.616,0,0.148,116.735,5,0.457,77,1
304,4,0nbXyq5TXYPCO7pr3N8S4I,The Box,Please Excuse Me for Being Antisocial,Roddy Ricch,196652,2019-12-06,0.104,0.896,0.586,0.0,10,0.79,-6.687,0,0.0559,116.971,4,0.642,83,1
305,5,6UelLqGlWMcVH1E5c4H7lY,Watermelon Sugar,Fine Line,Harry Styles,174000,2019-12-13,0.122,0.548,0.816,0.0,0,0.335,-4.209,1,0.0465,95.39,4,0.557,88,1
306,6,22LAwLoDA5b4AaGSkg6bKW,Blueberry Faygo,Certified Hitmaker,Lil Mosey,162546,2020-02-06,0.207,0.774,0.554,0.0,0,0.132,-7.909,1,0.0383,99.034,4,0.349,75,1
307,7,127QTOFJsJQp5LbJbu3A1y,Toosie Slide,Toosie Slide,Drake,247058,2020-04-03,0.321,0.834,0.454,6.15e-06,1,0.114,-9.75,0,0.201,81.618,4,0.837,73,0
308,8,5RqR4ZCCKJDcBLIn4sih9l,Party Girl,Party Girl,StaySolidRocky,147800,2020-04-21,0.749,0.728,0.431,0.0,6,0.0996,-9.966,0,0.0622,130.022,4,0.629,72,0
309,9,4Oun2ylbjFKMPTiaSbbCih,WAP (feat. Megan Thee Stallion),WAP (feat. Megan Thee Stallion),Cardi B,187541,2020-08-07,0.0194,0.935,0.454,0.0,1,0.0824,-7.509,1,0.375,133.073,4,0.357,79,1
310,10,1tkg4EHVoqnhR6iFEXb60y,What You Know Bout Love,Shoot For The Stars Aim For The Moon,Pop Smoke,160000,2020-07-03,0.65,0.709,0.548,1.59e-06,10,0.133,-8.493,1,0.353,83.995,4,0.543,82,1
311,11,2rRJrJEo19S2J82BDsQ3F7,Falling,Nicotine,Trevor Daniel,159381,2020-03-26,0.123,0.784,0.43,0.0,10,0.0887,-8.756,0,0.0364,127.087,4,0.236,1,0
312,12,3hUxzQpSfdDqwM3ZTFQY0K,august,folklore,Taylor Swift,261922,2020-07-24,0.538,0.532,0.623,7.28e-05,5,0.0925,-9.208,1,0.0331,89.937,4,0.403,91,1
313,13,2b8fOow8UzyDFAE27YhOZM,Memories,Memories,Maroon 5,189486,2019-09-20,0.837,0.764,0.32,0.0,11,0.0822,-7.209,1,0.0546,91.019,4,0.575,29,0
314,14,7eJMfftS33KTjuF7lTsMCx,death bed (coffee for your head),death bed (coffee for your head),Powfu,173333,2020-02-08,0.731,0.726,0.431,0.0,8,0.696,-8.765,0,0.135,144.026,4,0.348,82,1
315,15,4HBZA5flZLE435QTztThqH,Stuck with U (with Justin Bieber),Stuck with U,Ariana Grande,228482,2020-05-08,0.223,0.597,0.45,0.0,8,0.382,-6.658,1,0.0418,178.765,3,0.537,80,1
316,16,5yY9lUy8nbvjM1Uyo1Uqoc,Life Is Good (feat. Drake),Life Is Good (feat. Drake),Future,237735,2020-01-10,0.0706,0.676,0.609,0.0,2,0.152,-5.831,0,0.481,142.037,4,0.508,77,1
317,17,24ySl2hOPGCDcxBxFIqWBu,Rain On Me (with Ariana Grande),Rain On Me (with Ariana Grande),Lady Gaga,182200,2020-05-22,0.021,0.672,0.855,0.0,9,0.323,-3.764,1,0.0397,123.056,4,0.646,73,0
318,18,2kJwzbxV2ppxnQoYw4GLBZ,If the World Was Ending (feat. Julia Michaels),If the World Was Ending (feat. Julia Michaels),JP Saxe,208687,2019-10-17,0.866,0.464,0.473,0.0,1,0.109,-10.086,1,0.129,75.801,4,0.604,78,1
319,19,47EiUVwUp4C9fGccaPuUCS,DÁKITI,DÁKITI,Bad Bunny,205090,2020-10-30,0.401,0.731,0.573,5.22e-05,4,0.113,-10.059,0,0.0544,109.928,4,0.145,80,1
320,20,7ytR5pFWmSjzHJIeQkgog4,ROCKSTAR (feat. Roddy Ricch),BLAME IT ON BABY,DaBaby,181733,2020-04-17,0.247,0.746,0.69,0.0,11,0.101,-7.956,1,0.164,89.977,4,0.497,78,1
321,21,4xqrdfXkTW4T0RauPLv3WA,Heather,Kid Krow,Conan Gray,198040,2020-03-20,0.584,0.357,0.425,0.0,5,0.322,-7.301,1,0.0333,102.078,3,0.27,86,1
322,22,3ZCTVFBt2Brf31RLEnCkWJ,everything i wanted,everything i wanted,Billie Eilish,245425,2019-11-13,0.902,0.704,0.225,0.657,6,0.106,-14.454,0,0.0994,120.006,4,0.243,85,1
323,23,3Dv1eDb0MEgF93GpLXlucZ,Say So,Hot Pink,Doja Cat,237893,2019-11-07,0.264,0.787,0.673,3.35e-06,11,0.0904,-4.583,0,0.159,110.962,4,0.779,78,1
324,24,0v1x6rN6JHRapa03JElljE,Dynamite,Dynamite,BTS,199053,2020-08-21,0.0112,0.746,0.765,0.0,6,0.0936,-4.41,0,0.0993,114.044,4,0.737,0,0
325,25,3tjFYV6RSFtuktYl3ZtYcq,Mood (feat. iann dior),Mood (feat. iann dior),24kGoldn,140525,2020-07-24,0.221,0.7,0.722,0.0,7,0.272,-3.558,0,0.0369,90.989,4,0.756,5,0
326,26,0PvFJmanyNQMseIFrU708S,For The Night (feat. Lil Baby & DaBaby),Shoot For The Stars Aim For The Moon,Pop Smoke,190476,2020-07-03,0.114,0.823,0.586,0.0,6,0.193,-6.606,0,0.2,125.971,4,0.347,79,1
327,27,2Wo6QQD1KMDWeFkkjLqwx5,Roses - Imanbek Remix,Roses (Imanbek Remix),SAINt JHN,176218,2019-09-13,0.0149,0.785,0.721,0.00432,8,0.285,-5.457,1,0.0506,121.962,4,0.894,58,0
328,28,1Cv1YLb4q0RzL6pybtaMLo,Sunday Best,Where the Light Is,Surfaces,158571,2019-01-06,0.183,0.878,0.525,0.0,5,0.0714,-6.832,1,0.0578,112.022,4,0.694,76,1
329,29,3jjujdWJ72nww5eGnfs2E7,Adore You,Fine Line,Harry Styles,207133,2019-12-13,0.0237,0.676,0.771,7e-06,8,0.102,-3.675,1,0.0483,99.048,4,0.569,84,1
330,30,2SAqBLGA283SUiwJ3xOUVI,Laugh Now Cry Later (feat. Lil Durk),Laugh Now Cry Later (feat. Lil Durk),Drake,261492,2020-08-14,0.244,0.761,0.518,3.47e-05,0,0.107,-8.871,1,0.134,133.976,4,0.522,79,1
331,31,2Z8yfpFX0ZMavHkcIeHiO1,Monster (Shawn Mendes & Justin Bieber),Monster,Shawn Mendes,178994,2020-11-20,0.0676,0.652,0.383,0.0,2,0.0828,-7.076,0,0.0516,145.765,4,0.549,70,0
332,32,4umIPjkehX1r7uhmGvXiSV,Intentions (feat. Quavo),Changes,Justin Bieber,212866,2020-02-14,0.3,0.806,0.546,0.0,9,0.102,-6.637,1,0.0575,147.986,4,0.874,75,1
333,33,6AGOKlMZWLCaEJGnaROtF9,Put Your Records On,Put Your Records On,Ritt Momney,210463,2020-04-24,0.0563,0.399,0.491,0.00089,6,0.11,-10.778,0,0.0538,91.066,4,0.151,75,1
334,34,2DQNYMRjisN3KAPj1bEwOI,"Lemonade (feat. Gunna, Don Toliver & NAV)",B4 The Storm,Internet Money,195428,2020-08-29,0.25,0.8,0.658,0.0,1,0.111,-6.142,0,0.079,140.042,4,0.462,52,0
335,35,7FIWs0pqAYbP91WWM0vlTQ,Godzilla (feat. Juice WRLD),Music To Be Murdered By,Eminem,210800,2020-01-17,0.145,0.808,0.745,0.0,10,0.292,-5.26,0,0.342,165.995,4,0.829,83,1
336,36,3eekarcy7kvN4yt5ZFzltW,HIGHEST IN THE ROOM,HIGHEST IN THE ROOM,Travis Scott,175720,2019-10-04,0.0546,0.598,0.427,5.83e-06,7,0.21,-8.764,0,0.0317,76.469,4,0.0605,83,1
337,37,7AzlLxHn24DxjgQX73F9fU,No Idea,Heaven Or Hell,Don Toliver,154424,2020-03-13,0.524,0.652,0.631,0.000579,6,0.165,-5.718,0,0.0893,127.998,4,0.35,80,1
338,38,3GZoWLVbmxcBys6g0DLFLf,Supalonely (feat. Gus Dapperton),Hey u x,BENEE,223488,2020-11-13,0.291,0.862,0.631,0.000209,7,0.123,-4.746,1,0.0515,128.978,4,0.841,61,0
339,39,4Lxseh0wN7N0ljiOh8KwbU,Come & Go (with Marshmello),Come & Go (with Marshmello),Juice WRLD,205484,2020-07-09,0.0173,0.625,0.811,0.0,0,0.16,-5.183,1,0.0659,144.994,4,0.532,58,0
340,40,0EhpEsp4L0oRGM0vmeaN5e,UN DIA (ONE DAY) (Feat. Tainy),UN DIA (ONE DAY) (Feat. Tainy),J Balvin,232253,2020-07-24,0.00536,0.571,0.693,0.0,6,0.173,-8.234,0,0.0545,168.169,4,0.393,72,0
341,41,45bE4HXI0AwGZXfZtMp8JR,you broke me first,you broke me first,Tate McRae,169265,2020-04-17,0.785,0.667,0.373,0.0,4,0.0906,-9.389,1,0.05,124.148,4,0.0823,83,1
342,42,1raaNykBg1bDnWENUiglUA,Break My Heart,Break My Heart,Dua Lipa,221820,2020-03-25,0.167,0.73,0.729,1.39e-06,4,0.349,-3.434,0,0.0886,113.012,4,0.467,65,0
343,43,2tnVG71enUj33Ic2nFN6kZ,Ride It,Ride It,Regard,157605,2019-07-26,0.177,0.88,0.751,6.43e-05,7,0.106,-4.258,0,0.0874,117.948,4,0.884,80,1
344,44,62aP9fBQKYKxi7PDXwcUAS,ily (i love you baby) (feat. Emilee),ily (i love you baby) (feat. Emilee),Surf Mesa,176546,2019-11-26,0.0686,0.674,0.774,0.00188,11,0.393,-7.567,0,0.0892,112.05,4,0.33,77,1
345,45,7HMmFQsKsljwTw8bS7lu19,Rare,Rare,Selena Gomez,220589,2020-01-10,0.208,0.838,0.545,8.01e-05,5,0.103,-6.713,1,0.0706,114.998,4,0.631,63,0
346,46,5u1n1kITHCxxp8twBcZxWy,Holy (feat. Chance The Rapper),Holy,Justin Bieber,212093,2020-09-18,0.196,0.673,0.704,0.0,6,0.0898,-8.056,1,0.36,86.919,4,0.372,71,0
347,47,1xQ6trAsedVPCdbtDAmk0c,Savage Love (Laxed - Siren Beat),Savage Love (Laxed - Siren Beat),Jawsh 685,171374,2020-06-11,0.234,0.767,0.481,0.0,0,0.269,-8.52,0,0.0803,150.076,4,0.761,75,1
348,48,5JqZ3oqF00jkT81foAFvqg,Prisoner (feat. Dua Lipa),Prisoner (feat. Dua Lipa),Miley Cyrus,169333,2020-11-20,0.0103,0.781,0.67,0.0,3,0.0761,-3.912,0,0.0452,127.99,4,0.595,9,0
349,49,5v4GgrXPMghOnBBLmveLac,Savage Remix (feat. Beyoncé),Savage Remix (feat. Beyoncé),Megan Thee Stallion,242000,2020-04-29,0.016,0.822,0.743,0.0,10,0.127,-4.772,0,0.28,84.459,4,0.636,67,0
350,50,2p8IUWQDrpjuFltbdgLOag,After Hours,After Hours,The Weeknd,361026,2020-03-20,0.0811,0.664,0.572,0.00604,5,0.121,-6.099,0,0.0305,108.959,4,0.143,85,1
351,51,6EDO9iiTtwNv6waLwa1UUq,POPSTAR (feat. Drake),POPSTAR (feat. Drake),DJ Khaled,200221,2020-07-17,0.057,0.8,0.56,0.0,5,0.134,-4.818,0,0.261,163.071,4,0.45,73,0
352,52,3vAn0qZzdyuHamcrpkfiX3,How You Like That,How You Like That,BLACKPINK,181263,2020-06-26,0.0694,0.828,0.782,3.41e-05,11,0.0544,-4.014,1,0.0918,130.013,4,0.351,0,0
353,53,27ycaQnQAxaPiyeg3nr2aB,Midnight Sky,Midnight Sky,Miley Cyrus,223279,2020-08-14,0.00115,0.705,0.814,0.00312,4,0.203,-5.466,0,0.0346,110.0,4,0.259,3,0
354,54,41L3O37CECZt3N7ziG2z7l,Yummy,Yummy,Justin Bieber,210426,2020-01-03,0.366,0.687,0.514,0.0,9,0.116,-6.612,0,0.0897,145.921,4,0.494,67,0
355,55,6WrI0LAC5M1Rw2MnX2ZvEg,Don't Start Now,Don't Start Now,Dua Lipa,183290,2019-10-31,0.0125,0.794,0.793,0.0,11,0.0952,-4.521,0,0.0842,123.941,4,0.677,77,1
356,56,21jGcNKet2qwijlDFuPiPb,Circles,Hollywood's Bleeding,Post Malone,215280,2019-09-06,0.192,0.695,0.762,0.00244,0,0.0863,-3.497,1,0.0395,120.042,4,0.553,88,1
357,57,2gMXnyrvIjhVBUZwvLZDMP,Before You Go,Divinely Uninspired To A Hellish Extent (Extended Edition),Lewis Capaldi,215106,2019-11-22,0.604,0.459,0.575,0.0,3,0.0885,-4.858,1,0.0573,111.881,4,0.183,85,1
358,58,7lidXGPXPYLNThITAOTlkK,You should be sad,Manic,Halsey,205473,2020-01-17,0.143,0.591,0.585,0.0,2,0.109,-6.35,1,0.0277,110.94,4,0.324,72,0
359,59,1rgnBhdG2JDFTbYkYRZAku,Dance Monkey,Dance Monkey,Tones And I,209754,2019-05-10,0.688,0.826,0.593,0.000161,6,0.17,-6.401,0,0.0976,98.083,4,0.541,63,0
360,60,54bFM56PmE4YLRnqpW6Tha,Therefore I Am,Therefore I Am,Billie Eilish,174321,2020-11-12,0.218,0.889,0.34,0.13,11,0.055,-7.773,0,0.0697,94.009,4,0.716,74,0
361,61,2ajzBr7vwHTEBeqDzcsNRC,That Way - Bonus Track,Eternal Atake,Lil Uzi Vert,212354,2020-03-06,0.0546,0.712,0.598,0.0,7,0.154,-5.368,0,0.0388,130.007,4,0.504,61,0
362,62,6Im9k8u9iIzKMrmV7BWtlF,34+35,Positions,Ariana Grande,173710,2020-10-30,0.237,0.83,0.585,0.0,0,0.248,-6.476,1,0.094,109.978,4,0.485,79,1
363,63,463CkQjx2Zk1yXoBuierM9,Levitating (feat. DaBaby),Levitating (feat. DaBaby),Dua Lipa,203064,2020-10-01,0.00883,0.702,0.825,0.0,6,0.0674,-3.787,0,0.0601,102.977,4,0.915,74,0
364,64,39Yp9wwQiSRIDOvrVg7mbk,THE SCOTTS,THE SCOTTS,THE SCOTTS,165977,2020-04-24,0.233,0.716,0.537,0.0,0,0.157,-7.648,0,0.0514,129.979,4,0.28,75,1
365,65,2MbdDtCv5LUVjYy9RuGTgC,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix]",Jack Harlow,227478,2020-06-24,0.0631,0.904,0.723,0.0,11,0.185,-5.224,0,0.26,145.013,4,0.835,73,0
366,66,3H7ihDc1dqLriiWXwsc2po,Breaking Me,Breaking Me,Topic,166793,2019-12-19,0.223,0.789,0.72,0.0,8,0.129,-5.652,0,0.218,122.031,4,0.664,77,1
